x,y0,y1,y2,y3,y4,y5
68270,334,-43,-4278,57,-18,-10
68280,284,-72,-4291,62,-13,-10
68290,313,-67,-4289,77,-1,-6
68301,302,-80,-4284,85,12,-7
68311,290,-66,-4274,87,22,-8
68319,314,-70,-4263,81,30,-7
68329,311,-87,-4311,77,27,-10
68339,317,-61,-4301,70,33,-14
68350,310,-88,-4290,67,39,-15
68360,301,-98,-4287,74,41,-15
68370,301,-65,-4331,74,48,-17
68378,306,-91,-4297,84,53,-21
68389,301,-80,-4294,99,62,-17
68399,300,-80,-4296,104,72,-21
68409,305,-71,-4303,109,86,-23
68419,317,-97,-4334,108,93,-31
68430,313,-97,-4338,112,105,-37
68440,332,-105,-4285,107,126,-45
68450,347,-137,-4357,120,148,-61
68458,322,-133,-4401,157,190,-101
68469,312,-211,-4432,238,285,-158
68479,324,-213,-4519,364,436,-241
68489,302,-64,-4634,531,647,-296
68499,357,-142,-4723,618,913,-275
68509,400,-69,-5127,631,1300,-254
68520,392,-215,-5034,633,2042,-211
68530,399,-29,-5074,721,2671,-241
68540,749,-388,-4918,848,3140,-197
68548,753,-340,-5102,930,3616,-186
68559,690,-214,-5120,900,3982,-203
68569,845,-363,-5128,927,4353,-207
68579,789,-62,-5497,929,4786,-287
68589,956,-607,-5306,626,5102,-304
68600,1110,-826,-5131,565,5574,-411
68610,956,-1029,-5384,642,6108,-639
68620,1119,-913,-6102,809,6627,-946
68628,1282,-1006,-6143,949,6935,-1205
68638,1522,-734,-6118,1527,7240,-1430
68649,1687,-480,-5541,1889,7493,-1556
68659,2006,-1391,-5604,2071,7883,-1450
68669,1238,-614,-6321,3073,7774,-1549
68679,1581,-1466,-5351,3828,7334,-1671
68688,1884,-1173,-6432,4950,7147,-1725
68698,748,259,-5885,5546,6782,-1970
68708,-1373,1314,-5230,5121,6365,-2403
68718,-2681,1715,-4804,4009,5319,-3271
68729,-3643,2020,-4051,3034,4147,-4597
68739,-4247,2293,-3760,2101,2812,-6189
68749,-5162,2331,-4759,978,1031,-7245
68759,-4796,2397,-4677,-236,-1153,-7451
68770,-4242,1705,-3914,-1668,-2425,-6802
68778,-3861,156,-3685,-2805,-2971,-5555
68788,-3748,-970,-3539,-2913,-3477,-4125
68798,-3301,-1226,-3751,-2232,-4285,-2755
68808,-2581,-943,-3998,-1527,-5074,-1548
68819,-1823,-845,-4137,-1200,-5573,-563
68829,-1149,-980,-4285,-1041,-5853,130
68839,-642,-979,-4441,-801,-6085,557
68847,-228,-793,-4659,-525,-6310,849
68858,153,-600,-4821,-301,-6474,1095
68868,561,-480,-5000,-118,-6568,1294
68878,1096,-353,-5176,92,-6592,1377
68888,1532,-170,-5362,284,-6525,1306
68899,1784,-108,-5525,396,-6397,1119
68909,1856,-144,-5678,424,-6289,856
68917,1944,-318,-5651,421,-6222,520
68927,2055,-607,-5579,466,-6164,112
68937,2169,-832,-5461,638,-6067,-347
68948,2274,-979,-5342,913,-5907,-782
68958,2449,-1072,-5166,1235,-5663,-1117
68968,2505,-1136,-4994,1571,-5290,-1271
68978,2600,-1141,-4878,1884,-4769,-1190
68989,2595,-1106,-4798,2157,-4119,-912
68999,2615,-1041,-4772,2403,-3417,-568
69007,2691,-899,-4831,2673,-2776,-275
69017,2940,-733,-4847,2962,-2244,-112
69028,5430,2405,-5761,2509,-1355,-42
69038,4555,588,-4672,-71,-63,-71
69048,5473,-444,-5408,-534,-331,-245
69058,5819,862,-4811,746,-1013,-668
69069,6268,2038,-3672,792,-1629,-919
69079,6953,1232,-3072,-261,-1576,-777
69087,7454,496,-2544,-732,-954,-430
69097,7710,448,-2432,-783,-82,-30
69107,7465,249,-2427,-988,867,381
69118,7587,553,-2383,-1288,1843,763
69128,7687,1240,-2715,-1853,2915,1054
69138,8258,2342,-3230,-2943,4107,1127
69148,2396,1356,-1873,-3929,417,-122
69159,579,-168,-5212,-400,-914,-181
69167,415,-183,-4394,505,-844,-40
69177,395,97,-4429,202,-662,-27
69187,397,-67,-4352,197,-505,23
69198,307,-7,-4273,165,-383,50
69208,413,7,-4187,168,-348,50
69218,391,-10,-4203,197,-362,52
69228,384,-58,-4311,202,-379,55
69239,365,-47,-4352,163,-338,42
69247,351,-52,-4346,127,-283,31
69257,343,-34,-4373,111,-237,27
69267,362,-44,-4310,112,-195,25
69277,333,-60,-4311,99,-175,23
69288,323,-45,-4335,74,-160,14
69298,316,-62,-4350,72,-125,9
69308,308,-54,-4348,73,-78,2
69316,326,-62,-4344,58,-47,-3
69327,309,-52,-4338,53,-15,-6
69337,328,-34,-4325,57,16,-7
69347,309,-51,-4313,46,46,-9
69357,312,-48,-4307,41,67,-9
69368,307,-55,-4320,30,94,-9
69376,304,-61,-4330,18,117,-15
69386,319,-44,-4300,10,134,-18
69396,328,-31,-4308,3,146,-20
69406,307,-36,-4321,10,155,-22
69417,322,-37,-4299,18,162,-23
69427,335,-66,-4336,30,174,-27
69437,324,-58,-4316,39,187,-26
69447,334,-69,-4290,39,201,-34
69456,329,-59,-4301,30,207,-43
69466,355,-67,-4321,31,219,-61
69476,366,-94,-4325,27,231,-79
69486,358,-77,-4286,21,243,-95
69497,360,-97,-4328,18,253,-119
69507,368,-107,-4298,18,269,-148
69517,360,-91,-4251,37,302,-179
69527,391,-53,-4347,76,346,-192
69538,385,-53,-4370,119,412,-201
69548,389,-13,-4449,159,509,-186
69556,400,-4,-4564,164,671,-163
69566,430,-98,-4525,154,893,-145
69576,454,-75,-4515,171,1080,-150
69587,470,-72,-4523,188,1286,-164
69597,531,-33,-4616,183,1481,-156
69607,506,-43,-4697,171,1682,-141
69617,651,-150,-4727,211,2040,-109
69626,627,-41,-4702,211,2351,-140
69636,716,-100,-4778,183,2628,-147
69646,797,-121,-4936,140,2929,-146
69656,867,-145,-4840,47,3295,-160
69667,919,-107,-4973,38,3712,-185
69677,939,32,-5062,84,4140,-199
69687,1023,83,-5278,237,4488,-149
69695,1073,43,-5372,400,4864,-62
69705,1191,-157,-5565,460,5404,-19
69716,1275,-328,-5953,372,6107,-58
69726,1516,-606,-5789,172,6971,-167
69736,1550,-519,-6009,-59,7793,-366
69746,1759,-488,-6577,-271,8576,-533
69757,1836,-171,-6669,-219,9252,-637
69765,2239,390,-7123,-107,9851,-637
69775,2524,-1105,-7113,-47,10347,-511
69785,2985,764,-8580,925,10544,-441
69796,3155,1345,-9964,128,10369,-451
69806,3555,-11,-8454,-1704,10270,-425
69816,1977,-2429,-7420,-2394,10415,-486
69826,862,-2865,-6452,-1180,10213,-650
69837,-1026,-2560,-5514,329,10095,-1042
69847,-6316,-1859,-3003,1474,9771,-1818
69857,-5693,-1214,-2394,2089,7536,-3411
69865,-5718,15,-8224,2213,2996,-4360
69875,-5378,2043,-6055,1262,-1027,-4389
69886,-3516,387,-4032,-1549,-2746,-3522
69896,-2978,-2135,-2754,-3314,-2802,-2371
69906,-3502,-3196,-2354,-2561,-2910,-1414
69916,-3404,-2122,-3358,-865,-3761,-702
69925,-3154,-825,-3890,-52,-4825,37
69935,-2529,-475,-4108,-361,-5760,864
69945,-1838,-905,-3831,-888,-6476,1508
69955,-1291,-1132,-3680,-891,-7084,1714
69966,-789,-934,-3729,-379,-7601,1507
69976,-350,-562,-3974,161,-7938,1081
69986,-59,-350,-4201,510,-8136,624
69996,220,-305,-4390,753,-8276,243
70007,516,-238,-4570,1071,-8378,-18
70015,857,-86,-4974,1483,-8453,-164
70025,1163,117,-5284,1811,-8502,-193
70035,1365,169,-5643,1942,-8503,-105
70045,1462,10,-5914,1965,-8449,44
70056,1582,-156,-6141,2019,-8399,132
70066,1681,-225,-6431,2149,-8361,80
70076,1731,-236,-6697,2329,-8356,-65
70084,1838,-172,-6995,2519,-8380,-179
70095,1964,-55,-7154,2688,-8382,-167
70105,2289,57,-7065,2819,-8267,-19
70115,2910,44,-6995,2950,-7904,212
70125,3754,-7,-6851,3101,-7208,444
70136,4831,126,-6694,3313,-6272,614
70146,5974,403,-6678,3559,-5283,697
70156,6595,4567,-1051,1541,-3265,823
70164,8727,561,-5147,-872,-2659,1004
70174,9285,443,-4611,-880,-2968,1039
70185,10000,1798,-3301,228,-2932,1107
70195,10483,2050,-2150,37,-2183,1242
70205,10928,1639,-1678,-605,-829,1539
70215,11236,1470,-1593,-1120,764,1864
70226,11417,1375,-1724,-1554,2202,2063
70236,11275,1386,-1401,-2229,3423,2016
70244,11602,819,-1193,-3182,4727,1757
70254,1387,625,-4743,-3905,6756,1265
70265,7722,3280,425,-2361,3499,512
70275,865,-107,-5715,196,-1365,-75
70285,797,83,-4690,301,-837,-67
70295,305,108,-4114,131,-361,23
70306,363,-44,-4197,269,-382,43
70316,289,29,-4236,223,-459,38
70324,392,-12,-4323,261,-478,47
70334,468,-87,-4290,242,-433,59
70344,333,-49,-4354,167,-372,52
70355,345,-13,-4364,144,-312,40
70365,306,-10,-4368,160,-245,42
70375,294,-43,-4372,147,-184,38
70385,282,-36,-4372,119,-122,29
70396,295,-34,-4317,95,-50,18
70404,314,-56,-4324,113,-31,19
70414,289,-62,-4347,100,-22,15
70424,274,-48,-4333,69,5,6
70435,282,-40,-4302,57,31,6
70445,287,-54,-4334,46,45,1
70455,270,-22,-4313,33,68,-1
70465,290,-42,-4296,34,92,1
70476,270,-45,-4269,32,112,-1
70484,299,-47,-4317,30,124,-5
70494,316,-53,-4280,24,130,-7
70504,294,-49,-4268,1,132,-14
70514,297,-43,-4279,-18,130,-17
70525,302,-35,-4283,-40,131,-23
70535,312,-51,-4305,-52,128,-27
70543,295,-43,-4282,-55,131,-28
70553,303,-27,-4278,-51,131,-31
70564,289,-5,-4291,-38,140,-31
70574,304,-25,-4336,-24,156,-31
70584,317,-30,-4340,-11,189,-31
70594,287,-23,-4327,-12,223,-41
70605,317,-32,-4274,-11,244,-44
70615,323,-61,-4301,-12,258,-61
70623,355,-48,-4310,-14,272,-87
70633,364,-75,-4342,-6,293,-110
70643,370,-67,-4351,6,328,-155
70654,353,-89,-4396,44,417,-225
70664,389,-28,-4444,102,510,-264
70674,374,46,-4740,189,711,-248
70684,395,-37,-4627,192,1103,-192
70695,426,-4,-4688,215,1455,-174
70705,452,-9,-4714,236,1771,-151
70713,718,-117,-4728,230,2089,-106
70723,602,-62,-4803,242,2454,-73
70734,614,-153,-4907,227,2779,-97
70744,756,-180,-5017,184,3118,-140
70754,855,-189,-5003,67,3502,-183
70764,929,-180,-5024,13,3933,-266
70775,1017,-167,-5274,56,4365,-347
70785,1062,-221,-5663,260,4774,-393
70793,1013,-201,-5869,400,5402,-445
70803,1256,-503,-6156,405,6189,-566
70813,1553,-996,-6213,277,7165,-757
70824,1632,-746,-7007,31,8205,-1045
70834,1548,-772,-7919,-252,9298,-1212
70844,1948,-1247,-7742,-233,10536,-1353
70854,1769,-571,-7480,11,11520,-1613
70863,2780,-675,-9659,418,12158,-1690
70873,2682,2345,-10848,427,12058,-1841
70883,2891,-90,-10381,-2107,11742,-1704
70893,1710,-1562,-8219,-3445,11857,-1673
70904,691,-2489,-7974,-3439,11971,-1857
70914,-888,-3053,-6632,-2725,11979,-2094
70924,-6709,-3894,-3378,-1554,12002,-2568
70934,-9874,-2696,181,-144,10093,-3488
70942,-5761,-3160,-8923,1791,4917,-3645
70953,-7813,469,-6333,2874,-645,-3151
70963,-5168,736,-4490,976,-4045,-1771
70973,-3293,-1104,-2703,-1527,-4757,-106
70983,-3028,-2801,-1526,-1906,-4354,1162
70994,-2874,-2422,-2263,-381,-4691,1754
71004,-2513,-446,-3525,1190,-5609,1921
71014,-1960,1052,-4023,1111,-6446,1991
71022,-1342,686,-3976,-121,-7086,1999
71033,-807,-137,-3628,-799,-7604,1752
71043,-303,-263,-3611,-496,-8035,1223
71053,120,161,-3940,176,-8311,593
71063,424,516,-4324,602,-8423,31
71074,663,559,-4586,790,-8492,-395
71084,976,394,-4909,949,-8596,-655
71092,1294,242,-5183,1112,-8714,-666
71102,1568,-30,-5338,1235,-8760,-411
71112,1797,-429,-5468,1339,-8665,5
71123,1969,-788,-5610,1539,-8433,424
71133,2069,-974,-5983,1854,-8162,753
71143,2158,-1081,-6356,2190,-7954,1008
71153,2257,-964,-6658,2538,-7882,1223
71164,2538,-758,-6731,2779,-7828,1475
71172,2944,-565,-6572,2931,-7612,1757
71182,3372,-227,-6474,3145,-7116,1942
71192,3879,79,-6439,3415,-6352,1888
71203,4295,260,-6608,3563,-5466,1657
71213,4625,287,-6799,3549,-4678,1359
71223,4711,45,-6843,3376,-4220,1054
71233,6408,2169,-4485,2194,-3541,817
71244,5701,19,-5257,-149,-2982,595
71252,7431,-358,-4703,-175,-3388,379
71262,7941,682,-3825,1294,-3443,45
71272,8652,1858,-3098,1698,-3042,-218
71282,9431,2099,-2531,1217,-2128,-252
71293,10226,2446,-2412,558,-996,-97
71303,10757,2660,-2390,-465,109,203
71311,11176,2539,-1801,-1883,1233,440
71321,11286,1892,-1369,-3395,2511,504
71332,11837,1068,-992,-4490,4023,252
71342,147,-637,-3855,-4965,6040,-253
71352,-927,-609,-6720,-5714,7323,-218
71362,5483,937,-1620,-3255,2798,277
71373,1243,33,-5079,621,-1227,111
71383,263,26,-4638,305,-670,-32
71393,305,17,-4224,152,-251,46
71401,432,-37,-4233,223,-265,52
71411,344,-14,-4215,244,-310,59
71422,468,-46,-4263,274,-333,73
71432,424,-74,-4285,238,-350,77
71442,368,-61,-4329,171,-319,64
71452,382,-35,-4329,125,-267,52
71463,361,-42,-4323,110,-212,42
71473,348,-46,-4299,124,-175,43
71481,346,-63,-4330,130,-138,43
71491,350,-69,-4299,117,-100,34
71502,358,-58,-4315,93,-73,31
71512,350,-60,-4322,70,-46,18
71522,341,-55,-4322,85,-21,14
71532,341,-49,-4309,121,9,16
71543,346,-65,-4343,145,42,16
71553,335,-56,-4327,149,67,16
71561,336,-62,-4291,146,92,13
71571,343,-79,-4312,129,109,6
71581,352,-75,-4289,113,116,2
71592,362,-76,-4320,104,125,-3
71602,346,-76,-4304,105,137,-4
71612,360,-65,-4282,98,135,-10
71620,345,-83,-4303,100,135,-16
71631,369,-64,-4282,102,134,-19
71641,362,-90,-4267,98,136,-24
71651,382,-83,-4280,91,137,-29
71661,348,-73,-4299,82,136,-35
71672,366,-79,-4304,65,135,-44
71682,356,-93,-4293,38,135,-55
71692,368,-110,-4298,12,137,-65
71700,373,-90,-4298,-8,138,-81
71710,391,-111,-4313,-24,144,-96
71721,378,-89,-4326,-26,148,-118
71731,375,-133,-4316,-16,161,-145
71741,379,-96,-4324,7,187,-189
71751,408,-127,-4392,45,229,-218
71762,367,-123,-4362,99,294,-253
71772,479,-134,-4412,165,391,-272
71782,421,-49,-4426,227,537,-277
71790,435,8,-4630,251,713,-254
71801,446,-93,-4567,247,1031,-194
71811,473,-84,-4623,296,1316,-176
71821,525,-57,-4621,344,1570,-160
71831,578,-73,-4620,362,1797,-117
71842,512,-35,-4694,366,1990,-80
71852,642,-172,-4706,444,2362,-40
71862,697,-138,-4752,418,2628,-57
71870,768,-187,-4833,392,2917,-67
71880,874,-192,-4842,403,3238,-79
71891,898,21,-5065,469,3610,-106
71901,947,-147,-5188,447,4013,-76
71911,1118,-396,-5436,465,4470,-70
71921,1234,-484,-5641,447,4988,-100
71932,1231,-489,-5613,458,5711,-210
71942,1367,-574,-5783,440,6546,-346
71950,1401,-459,-6825,264,7417,-446
71960,1628,-713,-7387,35,8581,-505
71971,1920,-723,-8008,-148,9792,-655
71981,2094,-574,-7868,-198,10858,-812
71991,2154,-1382,-8576,402,11762,-854
72001,2312,-784,-7814,1458,12099,-887
72009,2771,948,-10572,1916,12143,-933
72022,3872,-7,-9841,662,11861,-926
72030,1483,-1302,-8523,-136,11765,-993
72040,-189,-1827,-7391,-15,11267,-1205
72050,-4478,-1689,-5532,649,10990,-1565
72061,-9218,-1231,-1000,1431,10189,-2488
72071,-6907,-1302,-4703,1204,6568,-4355
72081,-6594,44,-7233,1591,1296,-5223
72091,-5757,1933,-5084,1139,-2224,-5281
72100,-3874,1064,-3953,-1510,-3575,-4350
72110,-3338,-1189,-2923,-3629,-3506,-2984
72120,-3615,-2583,-2445,-3690,-3713,-1688
72130,-3224,-2360,-2925,-2404,-4792,-577
72141,-2535,-1158,-3509,-1236,-5999,471
72151,-1693,-360,-3810,-1105,-6824,1499
72161,-920,-593,-3854,-1696,-7278,2288
72171,-467,-1059,-3706,-1946,-7576,2619
72179,28,-1216,-3913,-1604,-7880,2479
72190,462,-962,-4256,-1010,-8141,2037
72200,905,-718,-4580,-549,-8344,1473
72210,1344,-654,-4833,-293,-8475,927
72220,1662,-727,-5039,-112,-8543,501
72231,1866,-831,-5250,92,-8568,267
72241,1996,-970,-5421,323,-8572,261
72251,2048,-1146,-5579,535,-8512,452
72259,2089,-1444,-5750,750,-8397,739
72270,2137,-1714,-5902,1048,-8256,1000
72280,2242,-1850,-6149,1430,-8111,1155
72290,2353,-1885,-6422,1824,-7981,1201
72300,2497,-1858,-6590,2212,-7868,1174
72311,2782,-1749,-6571,2605,-7731,1099
72321,3131,-1487,-6494,2976,-7459,1015
72331,3434,-1220,-6477,3301,-6966,989
72339,3763,-1055,-6505,3559,-6294,996
72349,4120,-870,-6455,3699,-5554,1026
72360,4638,-682,-6386,3913,-4819,1047
72370,7591,2078,-6568,3186,-3528,1061
72380,5356,58,-4806,621,-1872,979
72390,7104,-839,-4572,611,-1774,778
72401,7486,-90,-4266,2572,-1681,251
72409,7951,1778,-3795,3691,-1693,-344
72419,8545,3005,-3100,3278,-1513,-847
72429,9288,3491,-2516,1969,-963,-1031
72440,10004,3366,-2319,212,-61,-899
72450,10451,2663,-1889,-1568,1114,-519
72460,10526,2094,-1235,-3140,2389,-22
72470,11042,1533,-1245,-4635,3788,503
72478,11448,1282,-2667,-5878,5564,923
72489,3689,315,-18314,-9647,6282,590
72499,242,3221,-3740,-3828,-2425,-679
72509,672,-263,-5718,695,-1600,-103
72519,597,322,-4684,62,-749,-69
72530,297,-20,-4185,221,-315,64
72540,327,-74,-4271,293,-308,75
72550,286,25,-4182,205,-346,51
72560,408,-40,-4311,274,-410,67
72569,436,-97,-4327,243,-402,65
72579,304,-59,-4329,139,-362,50
72589,335,-34,-4399,121,-317,38
72599,317,-62,-4353,147,-256,39
72610,301,-72,-4349,141,-205,33
72620,287,-57,-4397,119,-147,23
72630,302,-47,-4310,103,-72,18
72638,278,-48,-4297,111,-36,17
72648,279,-56,-4309,97,-30,11
72659,286,-61,-4321,86,-1,8
72669,311,-70,-4325,90,39,9
72679,272,-76,-4303,87,76,8
72689,267,-62,-4289,63,99,3
72700,289,-82,-4329,46,118,-3
72710,304,-75,-4333,43,135,-4
72718,290,-60,-4292,37,148,-6
72728,291,-64,-4292,31,154,-9
72739,296,-66,-4303,30,166,-13
72749,308,-93,-4286,23,176,-16
72759,302,-82,-4293,15,183,-21
72769,319,-74,-4323,15,192,-24
72780,311,-77,-4305,21,200,-34
72788,314,-60,-4303,22,208,-41
72798,329,-75,-4293,29,210,-52
72808,321,-92,-4322,23,226,-62
72818,343,-70,-4288,25,244,-84
72829,336,-122,-4332,29,257,-105
72839,352,-116,-4319,38,278,-138
72849,355,-78,-4352,61,314,-161
72859,354,-60,-4338,124,399,-176
72868,387,-137,-4479,201,510,-183
72878,387,-43,-4577,255,665,-195
72888,410,-120,-4674,240,945,-180
72898,437,-112,-4555,231,1282,-170
72909,458,-112,-4577,246,1518,-194
72919,485,-28,-4576,251,1710,-189
72929,557,-32,-4527,253,1887,-139
72939,598,-23,-4599,296,2088,-74
72947,627,-99,-4596,292,2282,-41
72958,694,-130,-4669,253,2476,-39
72968,741,-154,-4732,206,2688,-53
72978,793,-76,-4759,167,2943,-87
72988,914,-168,-4728,77,3221,-102
72999,928,-138,-4760,79,3475,-117
73009,1038,-156,-5032,140,3722,-119
73019,1120,-181,-5206,228,4042,-115
73027,1225,-419,-5303,295,4525,-143
73038,1364,-541,-5578,326,5162,-262
73048,1368,-574,-5925,259,5923,-433
73058,1576,-823,-6191,105,6851,-622
73068,1764,-647,-7007,-64,7838,-859
73079,1740,-616,-7995,-274,8940,-1010
73089,2336,-1166,-7894,-320,10219,-1125
73099,2213,-804,-7690,-20,11272,-1361
73107,2708,-1021,-8622,691,11966,-1458
73117,2897,1711,-10495,1108,12089,-1591
73128,3100,697,-10784,-903,11885,-1522
73138,2305,-1656,-8765,-2717,11952,-1505
73148,1030,-2678,-8047,-2667,12055,-1655
73158,-307,-3213,-7126,-1511,11984,-1887
73169,-4911,-3268,-4438,101,12015,-2333
73179,-12224,-1505,169,1434,10746,-3268
73187,-6715,-2171,-8945,1967,5534,-3925
73197,-7781,632,-7806,2222,-863,-3508
73208,-5472,1098,-4209,357,-4698,-2158
73218,-2753,-1368,-2627,-2197,-5294,-416
73228,-2735,-3204,-1581,-2353,-4189,1000
73238,-3533,-2241,-2559,-685,-4294,1763
73249,-2962,76,-4074,544,-5644,2139
73259,-2101,1289,-4177,-55,-6819,2433
73267,-1144,399,-3916,-1513,-7522,2532
73277,-584,-510,-3635,-2007,-8041,2120
73287,-122,-250,-3783,-1412,-8576,1296
73298,362,312,-4221,-754,-9018,361
73308,770,408,-4577,-541,-9219,-440
73318,1152,162,-4755,-439,-9321,-1037
73328,1591,39,-4962,-92,-9403,-1422
73337,2045,86,-5199,399,-9409,-1592
73347,2223,82,-5467,775,-9311,-1511
73357,2339,-106,-5610,1001,-9141,-1210
73367,2368,-363,-5680,1225,-8906,-785
73378,2403,-611,-5828,1509,-8612,-354
73388,2424,-811,-6096,1824,-8283,32
73398,2462,-903,-6358,2139,-8016,404
73406,2614,-929,-6515,2412,-7820,838
73416,2820,-910,-6560,2620,-7601,1363
73427,3120,-762,-6503,2766,-7255,1917
73437,3492,-523,-6413,2845,-6743,2431
73447,4061,-283,-6418,2922,-6101,2790
73457,4709,50,-6386,3013,-5400,2884
73468,5341,246,-6156,3005,-4710,2758
73478,5871,317,-5863,2913,-4066,2491
73488,6353,224,-5419,2833,-3497,2124
73496,7119,217,-5060,2797,-2969,1717
73507,7632,657,-4102,2585,-2290,1339
73517,8010,531,-3877,2338,-1729,1059
73527,8745,1112,-3910,2174,-1317,910
73537,7655,166,-1147,1760,-816,840
73548,9779,1752,-2282,930,-155,954
73558,9953,1585,-1779,-482,1062,1186
73568,10550,1245,-1584,-1876,2407,1438
73576,10672,783,-1355,-2875,3793,1386
73586,10755,897,-1185,-3388,5023,882
73597,826,451,-4991,-4027,6494,115
73607,-1011,1973,-20941,-5853,7141,-352
73617,405,480,-6613,-6342,-997,-500
73627,790,-135,-5246,441,-1491,-66
73638,80,28,-4456,142,-751,-59
73646,267,3,-4234,146,-352,36
73656,347,-60,-4220,252,-275,56
73666,355,-12,-4210,281,-290,61
73677,451,-35,-4229,361,-345,78
73687,357,-117,-4339,396,-366,95
73697,335,-129,-4374,341,-311,76
73707,335,-121,-4333,254,-247,51
73718,314,-122,-4322,201,-204,38
73726,299,-120,-4366,179,-157,36
73736,281,-113,-4332,164,-102,27
73746,305,-98,-4281,139,-68,15
73756,303,-124,-4325,114,-54,15
73767,288,-123,-4337,107,-43,8
73777,289,-105,-4294,109,-14,7
73787,281,-119,-4298,112,5,6
73795,278,-92,-4307,101,22,7
73806,269,-108,-4299,77,39,3
73816,275,-136,-4290,45,47,-1
73826,284,-142,-4283,4,51,-9
73836,288,-119,-4283,-28,53,-15
73847,296,-103,-4287,-47,50,-22
73857,296,-123,-4299,-43,46,-22
73865,263,-111,-4276,-37,50,-21
73875,277,-104,-4309,-25,55,-21
73885,291,-99,-4285,-21,59,-23
73896,278,-106,-4253,-20,65,-20
73906,298,-95,-4277,-26,60,-19
73916,298,-91,-4270,-32,57,-21
73926,304,-108,-4288,-39,53,-21
73937,291,-81,-4284,-44,46,-17
73945,293,-82,-4306,-43,41,-19
73955,289,-105,-4306,-40,38,-16
73965,292,-78,-4295,-35,38,-14
73976,308,-85,-4290,-25,47,-14
73986,310,-90,-4333,-17,61,-16
73996,300,-80,-4313,-11,81,-20
74006,286,-109,-4284,-13,103,-22
74017,262,-81,-4330,-17,116,-27
74027,299,-74,-4312,-13,135,-30
74035,299,-108,-4320,0,157,-39
74045,290,-105,-4347,20,182,-48
74055,312,-103,-4328,47,212,-71
74066,322,-126,-4370,74,249,-91
74076,325,-126,-4367,94,302,-126
74086,327,-229,-4436,120,362,-168
74096,395,-146,-4540,179,481,-238
74107,367,-109,-4577,312,729,-269
74115,375,37,-4816,386,999,-246
74125,400,-71,-4568,346,1456,-172
74135,455,-100,-4698,377,1779,-140
74146,448,-73,-4839,391,2085,-110
74156,593,-196,-4966,417,2462,-48
74166,608,-159,-5116,411,2910,-39
74176,722,-229,-5342,380,3459,-54
74184,800,-189,-5467,343,4030,-94
74195,813,-198,-5790,338,4684,-125
74205,978,-315,-6105,321,5424,-157
74215,1108,-398,-6476,333,6185,-163
74225,868,-488,-6397,357,7275,-219
74236,983,-432,-6726,145,8341,-334
74246,1236,-418,-6963,-160,9390,-443
74256,1325,-216,-7498,-417,10325,-472
74264,1576,303,-7238,-289,11250,-435
74275,1841,-447,-7621,47,11944,-319
74285,2511,239,-8087,818,12177,-219
74295,2700,1176,-9792,658,12068,-205
74305,3310,800,-8812,-976,11639,-159
74316,1379,-980,-7752,-2205,11534,-70
74326,209,-1438,-6687,-2087,11215,-89
74336,-2823,-1770,-4406,-1730,11183,-229
74344,-6070,-2238,-2080,-950,10719,-671
74354,-8485,-753,-1764,-252,8381,-1735
74365,-5276,-1286,-6882,454,4709,-2723
74375,-7177,507,-6298,923,338,-3108
74385,-5653,1101,-4839,-114,-3333,-2867
74395,-3814,407,-3978,-2071,-5577,-2079
74406,-2650,-1047,-2706,-3272,-6178,-1178
74416,-2211,-2143,-2527,-3224,-6222,-439
74424,-1977,-1741,-3268,-2187,-6576,76
74434,-1668,-735,-3883,-1432,-7280,474
74445,-989,-325,-4298,-1612,-8015,859
74455,-357,-786,-4174,-2181,-8486,1165
74465,144,-1309,-3950,-2314,-8738,1234
74475,653,-1478,-4065,-1838,-8895,1052
74483,1125,-1224,-4373,-1143,-8942,742
74494,1528,-981,-4783,-583,-8923,484
74504,1831,-912,-5095,-278,-8848,432
74514,1968,-1088,-5310,-154,-8743,685
74524,2175,-1348,-5424,-24,-8612,1229
74535,2427,-1672,-5463,191,-8369,1924
74545,2597,-1922,-5590,511,-7952,2563
74555,2643,-2035,-5858,926,-7470,3036
74565,2626,-1966,-6201,1366,-7094,3334
74574,2711,-1821,-6437,1745,-6898,3524
74584,3005,-1607,-6435,1969,-6780,3665
